dataset,source,page_title,text_id,raw_text,cleaned_text,word_count,dataset_label,cluster,pca_x,pca_y,cluster_name
climate_processes,wikipedia,Sea ice,Sea_ice_23,"Melting sea ice also introduces large amounts of freshwater into the surface ocean. This reduces salinity, which can alter water density and influence global ocean circulation, including the Atlantic Meridional Overturning Circulation. These changes alter the transport of heat and nutrients, with consequences for marine ecosystems as well as regional and global climate patterns.","Melting sea ice also introduces large amounts of freshwater into the surface ocean. This reduces salinity, which can alter water density and influence global ocean circulation, including the Atlantic Meridional Overturning Circulation. These changes alter the transport of heat and nutrients, with consequences for marine ecosystems as well as regional and global climate patterns.",54,climate,2,0.43821982,-0.09936288,lush_dense
climate_processes,wikipedia,Sea ice,Sea_ice_24,"In order to gain a better understanding about the variability, numerical sea ice models are used to perform sensitivity studies. The two main ingredients are the ice dynamics and the thermodynamical properties (see Sea ice emissivity modelling, Sea ice growth processes and Sea ice thickness). There are many sea ice model computer codes available for doing this, including the CICE numerical suite.","In order to gain a better understanding about the variability, numerical sea ice models are used to perform sensitivity studies. The two main ingredients are the ice dynamics and the thermodynamical properties (see Sea ice emissivity modelling, Sea ice growth processes and Sea ice thickness). There are many sea ice model computer codes available for doing this, including the CICE numerical suite.",62,climate,2,0.39121783,-0.0113684805,lush_dense
climate_processes,wikipedia,Sea ice,Sea_ice_25,The Louvain-la-Neuve Sea Ice Model is a numerical model of sea ice designed for climate studies and operational oceanography developed at Université catholique de Louvain. It is coupled to the ocean general circulation model OPA (Ocean Parallélisé) and is freely available as a part of the Nucleus for European Modeling of the Ocean.,The Louvain-la-Neuve Sea Ice Model is a numerical model of sea ice designed for climate studies and operational oceanography developed at Université catholique de Louvain. It is coupled to the ocean general circulation model OPA (Ocean Parallélisé) and is freely available as a part of the Nucleus for European Modeling of the Ocean.,53,climate,2,0.29429546,0.0014533458,lush_dense
climate_processes,wikipedia,Sea ice,Sea_ice_26,"The neXt Generation Sea-Ice model (neXtSIM) is a Lagrangian model using an adaptive and unstructured triangular mesh and includes a new and unique class of rheological model called Maxwell-Elasto-Brittle to treat the ice dynamics. This model is developed at the Nansen Center in Bergen, Norway.","The neXt Generation Sea-Ice model (neXtSIM) is a Lagrangian model using an adaptive and unstructured triangular mesh and includes a new and unique class of rheological model called Maxwell-Elasto-Brittle to treat the ice dynamics. This model is developed at the Nansen Center in Bergen, Norway.",45,climate,2,0.254467,0.14421685,lush_dense
climate_processes,wikipedia,Sea ice,Sea_ice_27,"Sea ice provides a unique habitat within the Earth's biosphere. As seawater freezes, it traps pockets of brine, creating a network of channels and pores that host diverse communities of microorganisms, including bacteria, archaea, fungi, algae, protozoa, and viruses. These sympagic organisms form the base of food webs. Ice algae, in particular, are a critical food source for small invertebrates such as copepods and amphipods, which are consumed by larger animals including krill, fish and seabirds.","Sea ice provides a unique habitat within the Earth's biosphere. As seawater freezes, it traps pockets of brine, creating a network of channels and pores that host diverse communities of microorganisms, including bacteria, archaea, fungi, algae, protozoa, and viruses. These sympagic organisms form the base of food webs. Ice algae, in particular, are a critical food source for small invertebrates such as copepods and amphipods, which are consumed by larger animals including krill, fish and seabirds.",76,climate,0,0.36890385,-0.22868747,dry_exposed
climate_processes,wikipedia,Sea ice,Sea_ice_28,"Life in sea ice must cope with extreme conditions. Temperatures inside the ice are below freezing, while brine channels are often saltier than seawater. For much of the year there is little or no sunlight, followed by months of continuous daylight in summer. Many organisms have evolved special strategies to adapt, such as producing antifreeze compounds, going dormant until light and nutrients return, or timing growth to the summer season.","Life in sea ice must cope with extreme conditions. Temperatures inside the ice are below freezing, while brine channels are often saltier than seawater. For much of the year there is little or no sunlight, followed by months of continuous daylight in summer. Many organisms have evolved special strategies to adapt, such as producing antifreeze compounds, going dormant until light and nutrients return, or timing growth to the summer season.",70,climate,0,0.3187489,-0.12607701,dry_exposed
climate_processes,wikipedia,Sea ice,Sea_ice_29,"The ecology of sea ice is seasonal. In spring and summer, increasing light and melting ice stimulate algal growth, which is released into the water column. This seasonal pulse supports large phytoplankton blooms that fuel productivity across polar marine ecosystems. The timing and extent of sea ice melt therefore influences the availability of food for higher trophic levels.","The ecology of sea ice is seasonal. In spring and summer, increasing light and melting ice stimulate algal growth, which is released into the water column. This seasonal pulse supports large phytoplankton blooms that fuel productivity across polar marine ecosystems. The timing and extent of sea ice melt therefore influences the availability of food for higher trophic levels.",58,climate,0,0.3605349,-0.15540773,dry_exposed
climate_processes,wikipedia,Sea ice,Sea_ice_30,"In the Southern Ocean, Antarctic krill rely on sea ice algae during their juvenile stages, forming the foundation of food webs that support fish, penguins, seals, and whales. In the Arctic, sea ice also hosts algae that sustain zooplankton which support fish, seals, walruses, and polar bears.","In the Southern Ocean, Antarctic krill rely on sea ice algae during their juvenile stages, forming the foundation of food webs that support fish, penguins, seals, and whales. In the Arctic, sea ice also hosts algae that sustain zooplankton which support fish, seals, walruses, and polar bears.",47,climate,0,0.31429374,-0.23495795,dry_exposed
climate_processes,wikipedia,Sea ice,Sea_ice_31,"Declines in sea ice extent and duration due to climate change pose significant ecological risks. Species that depend directly on sea ice for feeding, breeding, or resting are highly impacted. These include ringed seals and polar bears in the Arctic, and Emperor and Adélie penguins in Antarctica. Indirect impacts cascade through food webs, threatening the productivity and stability of entire polar ecosystems.","Declines in sea ice extent and duration due to climate change pose significant ecological risks. Species that depend directly on sea ice for feeding, breeding, or resting are highly impacted. These include ringed seals and polar bears in the Arctic, and Emperor and Adélie penguins in Antarctica. Indirect impacts cascade through food webs, threatening the productivity and stability of entire polar ecosystems.",62,climate,0,0.26534656,-0.24883807,dry_exposed
climate_processes,wikipedia,Sea ice,Sea_ice_32,"Other elements and compounds have been speculated to exist as oceans and seas on extraterrestrial planets. Scientists notably suspect the existence of ""icebergs"" of solid diamond and corresponding seas of liquid carbon on the ice giants, Neptune and Uranus. This is due to extreme pressure and heat at the core, that would turn carbon into a supercritical fluid.","Other elements and compounds have been speculated to exist as oceans and seas on extraterrestrial planets. Scientists notably suspect the existence of ""icebergs"" of solid diamond and corresponding seas of liquid carbon on the ice giants, Neptune and Uranus. This is due to extreme pressure and heat at the core, that would turn carbon into a supercritical fluid.",58,climate,2,0.30462542,0.02400639,lush_dense
climate_processes,wikipedia,Sediment,Sediment_0,"Sediment is a solid material made of loose particles that is transported to a new location where it is deposited. It occurs naturally and, through the processes of weathering and erosion, is broken down and subsequently transported by the action of wind, water, or ice or by the force of gravity acting on the particles. For example, sand and silt can be carried in suspension in river water and on reaching the sea bed deposited by sedimentation; if buried, they may eventually become sandstone and siltstone (sedimentary rocks) through lithification.","Sediment is a solid material made of loose particles that is transported to a new location where it is deposited. It occurs naturally and, through the processes of weathering and erosion, is broken down and subsequently transported by the action of wind, water, or ice or by the force of gravity acting on the particles. For example, sand and silt can be carried in suspension in river water and on reaching the sea bed deposited by sedimentation; if buried, they may eventually become sandstone and siltstone (sedimentary rocks) through lithification.",90,climate,5,0.2571597,0.077161826,atmospheric_abstract
climate_processes,wikipedia,Sediment,Sediment_1,"Sediments are most often transported by water (fluvial processes), but also wind (aeolian processes) and glaciers. Beach sands and river channel deposits are examples of fluvial transport and deposition, though sediment also often settles out of slow-moving or standing water in lakes and oceans. Desert sand dunes and loess are examples of aeolian transport and deposition. Glacial moraine deposits and till are ice-transported sediments.","Sediments are most often transported by water (fluvial processes), but also wind (aeolian processes) and glaciers. Beach sands and river channel deposits are examples of fluvial transport and deposition, though sediment also often settles out of slow-moving or standing water in lakes and oceans. Desert sand dunes and loess are examples of aeolian transport and deposition. Glacial moraine deposits and till are ice-transported sediments.",64,climate,5,0.30063528,0.077633515,atmospheric_abstract
climate_processes,wikipedia,Sediment,Sediment_2,"The shape of particles can be defined in terms of three parameters. The form is the overall shape of the particle, with common descriptions being spherical, platy, or rodlike. The roundness is a measure of how sharp grain corners are. This varies from well-rounded grains with smooth corners and edges to poorly rounded grains with sharp corners and edges. Finally, surface texture describes small-scale features such as scratches, pits, or ridges on the surface of the grain.","The shape of particles can be defined in terms of three parameters. The form is the overall shape of the particle, with common descriptions being spherical, platy, or rodlike. The roundness is a measure of how sharp grain corners are. This varies from well-rounded grains with smooth corners and edges to poorly rounded grains with sharp corners and edges. Finally, surface texture describes small-scale features such as scratches, pits, or ridges on the surface of the grain.",77,climate,2,0.118994236,0.11954988,lush_dense
climate_processes,wikipedia,Sediment,Sediment_3,"Roundness describes how sharp the edges and corners of particle are. Complex mathematical formulas have been devised for its precise measurement, but these are difficult to apply, and most geologists estimate roundness from comparison charts. Common descriptive terms range from very angular to angular to subangular to subrounded to rounded to very rounded, with increasing degree of roundness.","Roundness describes how sharp the edges and corners of particle are. Complex mathematical formulas have been devised for its precise measurement, but these are difficult to apply, and most geologists estimate roundness from comparison charts. Common descriptive terms range from very angular to angular to subangular to subrounded to rounded to very rounded, with increasing degree of roundness.",58,climate,2,0.08986431,0.108619645,lush_dense
climate_processes,wikipedia,Sediment,Sediment_4,"Surface texture describes the small-scale features of a grain, such as pits, fractures, ridges, and scratches. These are most commonly evaluated on quartz grains, because these retain their surface markings for long periods of time. Surface texture varies from polished to frosted, and can reveal the history of transport of the grain; for example, frosted grains are particularly characteristic of aeolian sediments, transported by wind. Evaluation of these features often requires the use of a scanning electron microscope.","Surface texture describes the small-scale features of a grain, such as pits, fractures, ridges, and scratches. These are most commonly evaluated on quartz grains, because these retain their surface markings for long periods of time. Surface texture varies from polished to frosted, and can reveal the history of transport of the grain; for example, frosted grains are particularly characteristic of aeolian sediments, transported by wind. Evaluation of these features often requires the use of a scanning electron microscope.",78,climate,2,0.16438466,0.14418541,lush_dense
climate_processes,wikipedia,Sediment,Sediment_5,"Sediment is transported based on the strength of the flow that carries it and its own size, volume, density, and shape. Stronger flows will increase the lift and drag on the particle, causing it to rise, while larger or denser particles will be more likely to fall through the flow.","Sediment is transported based on the strength of the flow that carries it and its own size, volume, density, and shape. Stronger flows will increase the lift and drag on the particle, causing it to rise, while larger or denser particles will be more likely to fall through the flow.",50,climate,5,0.26219988,0.039192654,atmospheric_abstract
climate_processes,wikipedia,Sediment,Sediment_6,"The overall balance between sediment in transport and sediment being deposited on the bed is given by the Exner equation. This expression states that the rate of increase in bed elevation due to deposition is proportional to the amount of sediment that falls out of the flow. This equation is important in that changes in the power of the flow change the ability of the flow to carry sediment, and this is reflected in the patterns of erosion and deposition observed throughout a stream. This can be localized, and simply due to small obstacles; examples are scour holes behind boulders, where flow accelerates, and deposition on the inside of meander bends. Erosion and deposition can also be regional; erosion can occur due to dam removal and base level fall. Deposition can occur due to dam emplacement that causes the river to pool and deposit its entire load, or due to base level rise.","The overall balance between sediment in transport and sediment being deposited on the bed is given by the Exner equation. This expression states that the rate of increase in bed elevation due to deposition is proportional to the amount of sediment that falls out of the flow. This equation is important in that changes in the power of the flow change the ability of the flow to carry sediment, and this is reflected in the patterns of erosion and deposition observed throughout a stream. This can be localized, and simply due to small obstacles; examples are scour holes behind boulders, where flow accelerates, and deposition on the inside of meander bends. Erosion and deposition can also be regional; erosion can occur due to dam removal and base level fall. Deposition can occur due to dam emplacement that causes the river to pool and deposit its entire load, or due to base level rise.",153,climate,5,0.32071668,0.23582906,atmospheric_abstract
climate_processes,wikipedia,Sediment,Sediment_7,"Seas, oceans, and lakes accumulate sediment over time. The sediment can consist of terrigenous material, which originates on land, but may be deposited in either terrestrial, marine, or lacustrine (lake) environments, or of sediments (often biological) originating in the body of water. Terrigenous material is often supplied by nearby rivers and streams or reworked marine sediment (e.g. sand). In the mid-ocean, the exoskeletons of dead organisms are primarily responsible for sediment accumulation.","Seas, oceans, and lakes accumulate sediment over time. The sediment can consist of terrigenous material, which originates on land, but may be deposited in either terrestrial, marine, or lacustrine (lake) environments, or of sediments (often biological) originating in the body of water. Terrigenous material is often supplied by nearby rivers and streams or reworked marine sediment (e.g. sand). In the mid-ocean, the exoskeletons of dead organisms are primarily responsible for sediment accumulation.",72,climate,0,0.33895886,-0.13428502,dry_exposed
climate_processes,wikipedia,Sediment,Sediment_8,"Deposited sediments are the source of sedimentary rocks, which can contain fossils of the inhabitants of the body of water that were, upon death, covered by accumulating sediment. Lake bed sediments that have not solidified into rock can be used to determine past climatic conditions.","Deposited sediments are the source of sedimentary rocks, which can contain fossils of the inhabitants of the body of water that were, upon death, covered by accumulating sediment. Lake bed sediments that have not solidified into rock can be used to determine past climatic conditions.",45,climate,2,0.22014156,0.029085087,lush_dense
climate_processes,wikipedia,Sediment,Sediment_9,"One cause of high sediment loads is slash and burn and shifting cultivation of tropical forests. When the ground surface is stripped of vegetation and then seared of all living organisms, the upper soils are vulnerable to both wind and water erosion. In a number of regions of the earth, entire sectors of a country have become erodible. For example, on the Madagascar high central plateau, which constitutes approximately ten percent of that country's land area, most of the land area is devegetated, and gullies have eroded into the underlying soil to form distinctive gulleys called lavakas. These are typically 40 meters (130 ft) wide, 80 meters (260 ft) long and 15 meters (49 ft) deep. Some areas have as many as 150 lavakas/square kilometer, and lavakas may account for 84% of all sediments carried off by rivers. This siltation results in discoloration of rivers to a dark red brown color and leads to fish kills. In addition, sedimentation of river basins implies sediment management and siltation costs. The cost of removing an estimated 135 million m3 of accumulated sediments due to water erosion only is likely exceeding 2.3 billion euro (€) annually in the EU and UK, with large regional differences between countries.","One cause of high sediment loads is slash and burn and shifting cultivation of tropical forests. When the ground surface is stripped of vegetation and then seared of all living organisms, the upper soils are vulnerable to both wind and water erosion. In a number of regions of the earth, entire sectors of a country have become erodible. For example, on the Madagascar high central plateau, which constitutes approximately ten percent of that country's land area, most of the land area is devegetated, and gullies have eroded into the underlying soil to form distinctive gulleys called lavakas. These are typically 40 meters (130 ft) wide, 80 meters (260 ft) long and 15 meters (49 ft) deep. Some areas have as many as 150 lavakas/square kilometer, and lavakas may account for 84% of all sediments carried off by rivers. This siltation results in discoloration of rivers to a dark red brown color and leads to fish kills. In addition, sedimentation of river basins implies sediment management and siltation costs. The cost of removing an estimated 135 million m3 of accumulated sediments due to water erosion only is likely exceeding 2.3 billion euro (€) annually in the EU and UK, with large regional differences between countries.",204,climate,5,0.32446617,-0.010041448,atmospheric_abstract
climate_processes,wikipedia,Sediment,Sediment_10,"Erosion is also an issue in areas of modern farming, where the removal of native vegetation for the cultivation and harvesting of a single type of crop has left the soil unsupported. Many of these regions are near rivers and drainages. Loss of soil due to erosion removes useful farmland, adds to sediment loads, and can help transport anthropogenic fertilizers into the river system, which leads to eutrophication.","Erosion is also an issue in areas of modern farming, where the removal of native vegetation for the cultivation and harvesting of a single type of crop has left the soil unsupported. Many of these regions are near rivers and drainages. Loss of soil due to erosion removes useful farmland, adds to sediment loads, and can help transport anthropogenic fertilizers into the river system, which leads to eutrophication.",68,climate,5,0.27164215,-0.092995316,atmospheric_abstract
climate_processes,wikipedia,Sediment,Sediment_11,"The Sediment Delivery Ratio (SDR) is fraction of gross erosion (interill, rill, gully and stream erosion) that is expected to be delivered to the outlet of the river. The sediment transfer and deposition can be modelled with sediment distribution models such as WaTEM/SEDEM. In Europe, according to WaTEM/SEDEM model estimates the Sediment Delivery Ratio is about 15%.","The Sediment Delivery Ratio (SDR) is fraction of gross erosion (interill, rill, gully and stream erosion) that is expected to be delivered to the outlet of the river. The sediment transfer and deposition can be modelled with sediment distribution models such as WaTEM/SEDEM. In Europe, according to WaTEM/SEDEM model estimates the Sediment Delivery Ratio is about 15%.",57,climate,5,0.20983906,-0.004266166,atmospheric_abstract
climate_processes,wikipedia,Sediment,Sediment_12,"Watershed development near coral reefs is a primary cause of sediment-related coral stress. The stripping of natural vegetation in the watershed for development exposes soil to increased wind and rainfall and, as a result, can cause exposed sediment to become more susceptible to erosion and delivery to the marine environment during rainfall events. Sediment can negatively affect corals in many ways, such as by physically smothering them, abrading their surfaces, causing corals to expend energy during sediment removal, and causing algal blooms that can ultimately lead to less space on the seafloor where juvenile corals (polyps) can settle.","Watershed development near coral reefs is a primary cause of sediment-related coral stress. The stripping of natural vegetation in the watershed for development exposes soil to increased wind and rainfall and, as a result, can cause exposed sediment to become more susceptible to erosion and delivery to the marine environment during rainfall events. Sediment can negatively affect corals in many ways, such as by physically smothering them, abrading their surfaces, causing corals to expend energy during sediment removal, and causing algal blooms that can ultimately lead to less space on the seafloor where juvenile corals (polyps) can settle.",98,climate,0,0.4145572,-0.292535,dry_exposed
climate_processes,wikipedia,Sediment,Sediment_13,"When sediments are introduced into the coastal regions of the ocean, the proportion of land, marine, and organic-derived sediment that characterizes the seafloor near sources of sediment output is altered. In addition, because the source of sediment (i.e., land, ocean, or organically) is often correlated with how coarse or fine sediment grain sizes that characterize an area are on average, grain size distribution of sediment will shift according to the relative input of land (typically fine), marine (typically coarse), and organically-derived (variable with age) sediment. These alterations in marine sediment characterize the amount of sediment suspended in the water column at any given time and sediment-related coral stress.","When sediments are introduced into the coastal regions of the ocean, the proportion of land, marine, and organic-derived sediment that characterizes the seafloor near sources of sediment output is altered. In addition, because the source of sediment (i.e., land, ocean, or organically) is often correlated with how coarse or fine sediment grain sizes that characterize an area are on average, grain size distribution of sediment will shift according to the relative input of land (typically fine), marine (typically coarse), and organically-derived (variable with age) sediment. These alterations in marine sediment characterize the amount of sediment suspended in the water column at any given time and sediment-related coral stress.",108,climate,0,0.3906072,-0.23474348,dry_exposed
climate_processes,wikipedia,Sediment,Sediment_14,"In July 2020, marine biologists reported that aerobic microorganisms (mainly), in ""quasi-suspended animation"", were found in organically-poor sediments, up to 101.5 million years old, 250 feet below the seafloor in the South Pacific Gyre (SPG) (""the deadest spot in the ocean""), and could be the longest-living life forms ever found.","In July 2020, marine biologists reported that aerobic microorganisms (mainly), in ""quasi-suspended animation"", were found in organically-poor sediments, up to 101.5 million years old, 250 feet below the seafloor in the South Pacific Gyre (SPG) (""the deadest spot in the ocean""), and could be the longest-living life forms ever found.",50,climate,0,0.21681474,-0.18460587,dry_exposed
climate_processes,wikipedia,Floodplain,Floodplain_0,"A floodplain or flood plain or bottomlands is an area of land adjacent to a river. Floodplains stretch from the banks of a river channel to the base of the enclosing valley, and experience flooding during periods of high discharge. The soils usually consist of clays, silts, sands, and gravels deposited during floods.","A floodplain or flood plain or bottomlands is an area of land adjacent to a river. Floodplains stretch from the banks of a river channel to the base of the enclosing valley, and experience flooding during periods of high discharge. The soils usually consist of clays, silts, sands, and gravels deposited during floods.",53,climate,5,0.20421521,0.1435088,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_1,"Because of regular flooding, floodplains frequently have high soil fertility since nutrients are deposited with the flood waters. This can encourage farming; some important agricultural regions, such as the Nile and Mississippi river basins, heavily exploit floodplains. Agricultural and urban regions have developed near or on floodplains to take advantage of the rich soil and freshwater. However, the risk of inundation has led to increasing efforts to control flooding.","Because of regular flooding, floodplains frequently have high soil fertility since nutrients are deposited with the flood waters. This can encourage farming; some important agricultural regions, such as the Nile and Mississippi river basins, heavily exploit floodplains. Agricultural and urban regions have developed near or on floodplains to take advantage of the rich soil and freshwater. However, the risk of inundation has led to increasing efforts to control flooding.",69,climate,5,0.23028213,-0.039455097,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_2,"Wherever the river meanders, the flowing water erodes the river bank on the outside of the meander. At the same time, sediments are simultaneously deposited in a bar on the inside of the meander. This is described as lateral accretion since the deposition builds the point bar laterally into the river channel. Erosion on the outside of the meander usually closely balances deposition on the inside so that the channel shifts in the direction of the meander without changing significantly in width. The point bar is built up to a level very close to that of the river banks. Significant net erosion of sediments occurs only when the meander cuts into higher ground. The overall effect is that, as the river meanders, it creates a level flood plain composed mostly of point bar deposits. The rate at which the channel shifts varies greatly, with reported rates ranging from too slow to measure to as much as 2,400 feet (730 m) per year for the Kosi River of India.","Wherever the river meanders, the flowing water erodes the river bank on the outside of the meander. At the same time, sediments are simultaneously deposited in a bar on the inside of the meander. This is described as lateral accretion since the deposition builds the point bar laterally into the river channel. Erosion on the outside of the meander usually closely balances deposition on the inside so that the channel shifts in the direction of the meander without changing significantly in width. The point bar is built up to a level very close to that of the river banks. Significant net erosion of sediments occurs only when the meander cuts into higher ground. The overall effect is that, as the river meanders, it creates a level flood plain composed mostly of point bar deposits. The rate at which the channel shifts varies greatly, with reported rates ranging from too slow to measure to as much as 2,400 feet (730 m) per year for the Kosi River of India.",168,climate,5,0.18580374,0.16642113,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_3,"Overbank flow takes place when the river is flooded with more water than can be accommodated by the river channel. Flow over the banks of the river deposits a thin veneer of sediments that is coarsest and thickest close to the channel. This is described as vertical accretion, since the deposits build upwards. In undisturbed river systems, overbank flow is frequent, typically occurring every one to two years, regardless of climate or topography. Sedimentation rates for a three-day flood of the Meuse and Rhine Rivers in 1993 found average sedimentation rates in the floodplain of between 0.57 and 1.0 kg/m2. Higher rates were found on the levees (4 kg/m2 or more) and on low-lying areas (1.6 kg/m2).","Overbank flow takes place when the river is flooded with more water than can be accommodated by the river channel. Flow over the banks of the river deposits a thin veneer of sediments that is coarsest and thickest close to the channel. This is described as vertical accretion, since the deposits build upwards. In undisturbed river systems, overbank flow is frequent, typically occurring every one to two years, regardless of climate or topography. Sedimentation rates for a three-day flood of the Meuse and Rhine Rivers in 1993 found average sedimentation rates in the floodplain of between 0.57 and 1.0 kg/m2. Higher rates were found on the levees (4 kg/m2 or more) and on low-lying areas (1.6 kg/m2).",117,climate,5,0.18168771,0.13367844,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_4,"Sedimentation from the overbank flow is concentrated on natural levees, crevasse splays, and in wetlands and shallow lakes of flood basins. Natural levees are ridges along river banks that form from rapid deposition from the overbank flow. Most of the suspended sand is deposited on the levees, leaving the silt and clay sediments to be deposited as floodplain mud further from the river. Levees are typically built up enough to be relatively well-drained compared with nearby wetlands, and levees in non-arid climates are often heavily vegetated.","Sedimentation from the overbank flow is concentrated on natural levees, crevasse splays, and in wetlands and shallow lakes of flood basins. Natural levees are ridges along river banks that form from rapid deposition from the overbank flow. Most of the suspended sand is deposited on the levees, leaving the silt and clay sediments to be deposited as floodplain mud further from the river. Levees are typically built up enough to be relatively well-drained compared with nearby wetlands, and levees in non-arid climates are often heavily vegetated.",86,climate,5,0.2362501,0.1392915,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_5,"Crevasses are formed by breakout events from the main river channel. The river bank fails, and floodwaters scour a channel. Sediments from the crevasse spread out as delta-shaped deposits with numerous distributary channels. Crevasse formation is most common in sections of rivers where the river bed is accumulating sediments (aggrading).","Crevasses are formed by breakout events from the main river channel. The river bank fails, and floodwaters scour a channel. Sediments from the crevasse spread out as delta-shaped deposits with numerous distributary channels. Crevasse formation is most common in sections of rivers where the river bed is accumulating sediments (aggrading).",50,climate,2,0.23597418,0.20823333,lush_dense
climate_processes,wikipedia,Floodplain,Floodplain_6,"Repeated flooding eventually builds up an alluvial ridge, whose natural levees and abandoned meander loops may stand well above most of the floodplain. The alluvial ridge is topped by a channel belt formed by successive generations of channel migration and meander cutoff. At much longer intervals, the river may abandon the channel belt and build a new one at another position on the floodplain. This process is called avulsion and occurs at intervals of 10–1000 years. Historical avulsions leading to catastrophic flooding include the 1855 Yellow River flood and the 2008 Kosi River flood.","Repeated flooding eventually builds up an alluvial ridge, whose natural levees and abandoned meander loops may stand well above most of the floodplain. The alluvial ridge is topped by a channel belt formed by successive generations of channel migration and meander cutoff. At much longer intervals, the river may abandon the channel belt and build a new one at another position on the floodplain. This process is called avulsion and occurs at intervals of 10–1000 years. Historical avulsions leading to catastrophic flooding include the 1855 Yellow River flood and the 2008 Kosi River flood.",94,climate,5,0.13888635,0.13428648,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_7,Floodplains can form around rivers of any kind or size. Even relatively straight stretches of river are capable of producing floodplains. Mid-channel bars in braided rivers migrate downstream through processes resembling those in point bars of meandering rivers and can build up a floodplain.,Floodplains can form around rivers of any kind or size. Even relatively straight stretches of river are capable of producing floodplains. Mid-channel bars in braided rivers migrate downstream through processes resembling those in point bars of meandering rivers and can build up a floodplain.,44,climate,5,0.17811988,0.14673112,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_8,"Floodplains support diverse and productive ecosystems. They are characterized by considerable variability in space and time, which in turn produces some of the most species-rich of ecosystems. From the ecological perspective, the most distinctive aspect of floodplains is the flood pulse associated with annual floods, and so the floodplain ecosystem is defined as the part of the river valley that is regularly flooded and dried.","Floodplains support diverse and productive ecosystems. They are characterized by considerable variability in space and time, which in turn produces some of the most species-rich of ecosystems. From the ecological perspective, the most distinctive aspect of floodplains is the flood pulse associated with annual floods, and so the floodplain ecosystem is defined as the part of the river valley that is regularly flooded and dried.",65,climate,5,0.30882153,-0.013170656,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_9,"Floods bring in detrital material rich in nutrients and release nutrients from dry soil as it is flooded. The decomposition of terrestrial plants submerged by the floodwaters adds to the nutrient supply. The flooded littoral zone of the river (the zone closest to the river bank) provides an ideal environment for many aquatic species, so the spawning season for fish often coincides with the onset of flooding. Fish must grow quickly during the flood to survive the subsequent drop in water level. As the floodwaters recede, the littoral experiences blooms of microorganisms, while the banks of the river dry out and terrestrial plants germinate to stabilize the bank.","Floods bring in detrital material rich in nutrients and release nutrients from dry soil as it is flooded. The decomposition of terrestrial plants submerged by the floodwaters adds to the nutrient supply. The flooded littoral zone of the river (the zone closest to the river bank) provides an ideal environment for many aquatic species, so the spawning season for fish often coincides with the onset of flooding. Fish must grow quickly during the flood to survive the subsequent drop in water level. As the floodwaters recede, the littoral experiences blooms of microorganisms, while the banks of the river dry out and terrestrial plants germinate to stabilize the bank.",108,climate,5,0.27605864,-0.12362975,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_10,"The biota of floodplains has high annual growth and mortality rates, which is advantageous for the rapid colonization of large areas of the floodplain. This allows them to take advantage of shifting floodplain geometry. For example, floodplain trees are fast-growing and tolerant of root disturbance. Opportunists (such as birds) are attracted to the rich food supply provided by the flood pulse.","The biota of floodplains has high annual growth and mortality rates, which is advantageous for the rapid colonization of large areas of the floodplain. This allows them to take advantage of shifting floodplain geometry. For example, floodplain trees are fast-growing and tolerant of root disturbance. Opportunists (such as birds) are attracted to the rich food supply provided by the flood pulse.",61,climate,5,0.24212421,-0.22292066,atmospheric_abstract
climate_processes,wikipedia,Floodplain,Floodplain_11,"Floodplain ecosystems have distinct biozones. In Europe, as one moves away from the river, the successive plant communities are bank vegetation (usually annuals); sedge and reeds; willow shrubs; willow-poplar forest; oak-ash forest; and broadleaf forest. Human disturbance creates wet meadows that replace much of the original ecosystem. The biozones reflect a soil moisture and oxygen gradient that in turn corresponds to a flooding frequency gradient. The primeval floodplain forests of Europe were dominated by oak (60%) elm (20%) and hornbeam (13%), but human disturbance has shifted the makeup towards ash (49%) with maple increasing to 14% and oak decreasing to 25%.","Floodplain ecosystems have distinct biozones. In Europe, as one moves away from the river, the successive plant communities are bank vegetation (usually annuals); sedge and reeds; willow shrubs; willow-poplar forest; oak-ash forest; and broadleaf forest. Human disturbance creates wet meadows that replace much of the original ecosystem. The biozones reflect a soil moisture and oxygen gradient that in turn corresponds to a flooding frequency gradient. The primeval floodplain forests of Europe were dominated by oak (60%) elm (20%) and hornbeam (13%), but human disturbance has shifted the makeup towards ash (49%) with maple increasing to 14% and oak decreasing to 25%.",101,climate,5,0.26959795,-0.09000253,atmospheric_abstract
