dataset,source,page_title,text_id,raw_text,cleaned_text,word_count
climate_processes,wikipedia,Floodplain,Floodplain_11,"Floodplain ecosystems have distinct biozones. In Europe, as one moves away from the river, the successive plant communities are bank vegetation (usually annuals); sedge and reeds; willow shrubs; willow-poplar forest; oak-ash forest; and broadleaf forest. Human disturbance creates wet meadows that replace much of the original ecosystem. The biozones reflect a soil moisture and oxygen gradient that in turn corresponds to a flooding frequency gradient. The primeval floodplain forests of Europe were dominated by oak (60%) elm (20%) and hornbeam (13%), but human disturbance has shifted the makeup towards ash (49%) with maple increasing to 14% and oak decreasing to 25%.","Floodplain ecosystems have distinct biozones. In Europe, as one moves away from the river, the successive plant communities are bank vegetation (usually annuals); sedge and reeds; willow shrubs; willow-poplar forest; oak-ash forest; and broadleaf forest. Human disturbance creates wet meadows that replace much of the original ecosystem. The biozones reflect a soil moisture and oxygen gradient that in turn corresponds to a flooding frequency gradient. The primeval floodplain forests of Europe were dominated by oak (60%) elm (20%) and hornbeam (13%), but human disturbance has shifted the makeup towards ash (49%) with maple increasing to 14% and oak decreasing to 25%.",101
climate_processes,wikipedia,Floodplain,Floodplain_12,"Floodplain forests constituted 1% of the landscape of Europe in the 1800s. Much of this has been cleared by human activity, though floodplain forests have been impacted less than other kinds of forests. This makes them important refugia for biodiversity. Human destruction of floodplain ecosystems is largely a result of flood control, hydroelectric development (such as reservoirs), and conversion of floodplains to agriculture use. Transportation and waste disposal also have detrimental effects. The result is the fragmentation of these ecosystems, resulting in loss of populations and diversity and endangering the remaining fragments of the ecosystem. Flood control creates a sharper boundary between water and land than in undisturbed floodplains, reducing physical diversity. Floodplain forests protect waterways from erosion and pollution and reduce the impact of floodwaters.","Floodplain forests constituted 1% of the landscape of Europe in the 1800s. Much of this has been cleared by human activity, though floodplain forests have been impacted less than other kinds of forests. This makes them important refugia for biodiversity. Human destruction of floodplain ecosystems is largely a result of flood control, hydroelectric development (such as reservoirs), and conversion of floodplains to agriculture use. Transportation and waste disposal also have detrimental effects. The result is the fragmentation of these ecosystems, resulting in loss of populations and diversity and endangering the remaining fragments of the ecosystem. Flood control creates a sharper boundary between water and land than in undisturbed floodplains, reducing physical diversity. Floodplain forests protect waterways from erosion and pollution and reduce the impact of floodwaters.",126
climate_processes,wikipedia,Floodplain,Floodplain_13,"Excluding famines and epidemics, some of the worst natural disasters in history (measured by fatalities) have been river floods, particularly in the Yellow River in China – see list of deadliest floods. The worst of these, and the worst natural disaster (excluding famine and epidemics), was the 1931 China floods, estimated to have killed millions. This had been preceded by the 1887 Yellow River flood, which killed around one million people and is the second-worst natural disaster in history.","Excluding famines and epidemics, some of the worst natural disasters in history (measured by fatalities) have been river floods, particularly in the Yellow River in China – see list of deadliest floods. The worst of these, and the worst natural disaster (excluding famine and epidemics), was the 1931 China floods, estimated to have killed millions. This had been preceded by the 1887 Yellow River flood, which killed around one million people and is the second-worst natural disaster in history.",79
climate_processes,wikipedia,Floodplain,Floodplain_14,"In the United States, the Federal Emergency Management Agency (FEMA) manages the National Flood Insurance Program (NFIP). The NFIP offers insurance to properties located within a flood-prone area, as defined by the Flood Insurance Rate Map (FIRM), which depicts various flood risks for a community. The FIRM typically focuses on the delineation of the 100-year flood inundation area, also known within the NFIP as the Special Flood Hazard Area.","In the United States, the Federal Emergency Management Agency (FEMA) manages the National Flood Insurance Program (NFIP). The NFIP offers insurance to properties located within a flood-prone area, as defined by the Flood Insurance Rate Map (FIRM), which depicts various flood risks for a community. The FIRM typically focuses on the delineation of the 100-year flood inundation area, also known within the NFIP as the Special Flood Hazard Area.",69
climate_processes,wikipedia,Floodplain,Floodplain_15,"Where a detailed study of a waterway has been done, the 100-year floodplain will also include the floodway, the critical portion of the floodplain which includes the stream channel and any adjacent areas that must be kept free of encroachments that might block flood flows or restrict storage of flood waters. Another commonly encountered term is the Special Flood Hazard Area, which is any area subject to inundation by a 100-year flood. A problem is that any alteration of the watershed upstream of the point in question can potentially affect the ability of the watershed to handle water, and thus potentially affects the levels of the periodic floods. A large shopping center and parking lot, for example, may raise the levels of 5-year, 100-year, and other floods, but the maps are rarely adjusted and are frequently rendered obsolete by subsequent development.","Where a detailed study of a waterway has been done, the 100-year floodplain will also include the floodway, the critical portion of the floodplain which includes the stream channel and any adjacent areas that must be kept free of encroachments that might block flood flows or restrict storage of flood waters. Another commonly encountered term is the Special Flood Hazard Area, which is any area subject to inundation by a 100-year flood. A problem is that any alteration of the watershed upstream of the point in question can potentially affect the ability of the watershed to handle water, and thus potentially affects the levels of the periodic floods. A large shopping center and parking lot, for example, may raise the levels of 5-year, 100-year, and other floods, but the maps are rarely adjusted and are frequently rendered obsolete by subsequent development.",141
climate_processes,wikipedia,Floodplain,Floodplain_16,"In order for a flood-prone property to qualify for government-subsidized insurance, a local community must adopt an ordinance that protects the floodway and requires that new residential structures built in Special Flood Hazard Areas be elevated to at least the level of the 100-year flood. Commercial structures can be elevated or floodproofed to or above this level. In some areas without detailed study information, structures may be required to be elevated to at least two feet above the surrounding grade. Many State and local governments have, in addition, adopted floodplain construction regulations which are more restrictive than those mandated by the NFIP. The US government also sponsors flood hazard mitigation efforts to reduce flood impacts. California's Hazard Mitigation Program is one funding source for mitigation projects. A number of whole towns such as English, Indiana, have been completely relocated to remove them from the floodplain. Other smaller-scale mitigation efforts include acquiring and demolishing flood-prone buildings or flood-proofing them.","In order for a flood-prone property to qualify for government-subsidized insurance, a local community must adopt an ordinance that protects the floodway and requires that new residential structures built in Special Flood Hazard Areas be elevated to at least the level of the 100-year flood. Commercial structures can be elevated or floodproofed to or above this level. In some areas without detailed study information, structures may be required to be elevated to at least two feet above the surrounding grade. Many State and local governments have, in addition, adopted floodplain construction regulations which are more restrictive than those mandated by the NFIP. The US government also sponsors flood hazard mitigation efforts to reduce flood impacts. California's Hazard Mitigation Program is one funding source for mitigation projects. A number of whole towns such as English, Indiana, have been completely relocated to remove them from the floodplain. Other smaller-scale mitigation efforts include acquiring and demolishing flood-prone buildings or flood-proofing them.",158
climate_processes,wikipedia,Floodplain,Floodplain_17,"In some floodplains, such as the Inner Niger Delta of Mali, annual flooding events are a natural part of the local ecology and rural economy, allowing for the raising of crops through recessional agriculture. However, in Bangladesh, which occupies the Ganges Delta, the advantages provided by the richness of the alluvial soil of the floodplain are severely offset by frequent floods brought on by cyclones and annual monsoon rains. These extreme weather events cause severe economic disruption and loss of human life in the densely populated region.","In some floodplains, such as the Inner Niger Delta of Mali, annual flooding events are a natural part of the local ecology and rural economy, allowing for the raising of crops through recessional agriculture. However, in Bangladesh, which occupies the Ganges Delta, the advantages provided by the richness of the alluvial soil of the floodplain are severely offset by frequent floods brought on by cyclones and annual monsoon rains. These extreme weather events cause severe economic disruption and loss of human life in the densely populated region.",87
climate_processes,wikipedia,Floodplain,Floodplain_18,"Floodplain soil composition is unique and varies widely based on microtopography. Floodplain forests have high topographic heterogeneity which creates variation in localized hydrologic conditions. Soil moisture within the upper 30 cm of the soil profile also varies widely based on microtopography, which affects oxygen availability. Floodplain soil stays aerated for long periods in between flooding events, but during flooding, saturated soil can become oxygen-depleted if it stands stagnant for long enough. More soil oxygen is available at higher elevations farther from the river. Floodplain forests generally experience alternating periods of aerobic and anaerobic soil microbe activity, affecting fine root development and desiccation.","Floodplain soil composition is unique and varies widely based on microtopography. Floodplain forests have high topographic heterogeneity which creates variation in localized hydrologic conditions. Soil moisture within the upper 30 cm of the soil profile also varies widely based on microtopography, which affects oxygen availability. Floodplain soil stays aerated for long periods in between flooding events, but during flooding, saturated soil can become oxygen-depleted if it stands stagnant for long enough. More soil oxygen is available at higher elevations farther from the river. Floodplain forests generally experience alternating periods of aerobic and anaerobic soil microbe activity, affecting fine root development and desiccation.",102
climate_processes,wikipedia,Permafrost,Permafrost_0,"Permafrost (from perma- 'permanent' and frost) is soil or underwater sediment which continuously remains below 0 °C (32 °F) for two years or more; the oldest permafrost has been continuously frozen for around 700,000 years. Whilst the shallowest permafrost has a vertical extent of below a meter (3 ft), the deepest is greater than 1,500 m (4,900 ft). Similarly, the area of individual permafrost zones may be limited to narrow mountain summits or extend across vast Arctic regions. The ground beneath glaciers and ice sheets is not usually defined as permafrost, so on land, permafrost is generally located beneath a so-called active layer of soil which freezes and thaws depending on the season.","Permafrost (from perma- 'permanent' and frost) is soil or underwater sediment which continuously remains below 0 °C (32 °F) for two years or more; the oldest permafrost has been continuously frozen for around 700,000 years. Whilst the shallowest permafrost has a vertical extent of below a meter (3 ft), the deepest is greater than 1,500 m (4,900 ft). Similarly, the area of individual permafrost zones may be limited to narrow mountain summits or extend across vast Arctic regions. The ground beneath glaciers and ice sheets is not usually defined as permafrost, so on land, permafrost is generally located beneath a so-called active layer of soil which freezes and thaws depending on the season.",113
climate_processes,wikipedia,Permafrost,Permafrost_1,"Around 15% of the Northern Hemisphere or 11% of the global surface is underlain by permafrost, covering a total area of around 18 million km2 (6.9 million sq mi). This includes large areas of Alaska, Canada, Greenland, and Siberia. It is also located in high mountain regions, with the Tibetan Plateau being a prominent example. Only a minority of permafrost exists in the Southern Hemisphere, where it is consigned to mountain slopes like in the Andes of Patagonia, the Southern Alps of New Zealand, or the highest mountains of Antarctica.","Around 15% of the Northern Hemisphere or 11% of the global surface is underlain by permafrost, covering a total area of around 18 million km2 (6.9 million sq mi). This includes large areas of Alaska, Canada, Greenland, and Siberia. It is also located in high mountain regions, with the Tibetan Plateau being a prominent example. Only a minority of permafrost exists in the Southern Hemisphere, where it is consigned to mountain slopes like in the Andes of Patagonia, the Southern Alps of New Zealand, or the highest mountains of Antarctica.",90
climate_processes,wikipedia,Permafrost,Permafrost_2,"Permafrost contains large amounts of dead biomass that has accumulated throughout millennia without having had the chance to fully decompose and release its carbon, making tundra soil a carbon sink. As global warming heats the ecosystem, frozen soil thaws and becomes warm enough for decomposition to start anew, accelerating the permafrost carbon cycle. Depending on conditions at the time of thaw, decomposition can release either carbon dioxide or methane, and these greenhouse gas emissions act as a climate change feedback. The emissions from thawing permafrost will have a sufficient impact on the climate to impact global carbon budgets. It is difficult to accurately predict how much greenhouse gases the permafrost releases because the different thaw processes are still uncertain. There is widespread agreement that the emissions will be smaller than human-caused emissions and are not large enough to result in runaway warming. Instead, the annual permafrost emissions are likely comparable with global emissions from deforestation, or to annual emissions of large countries such as Russia, the United States or China.","Permafrost contains large amounts of dead biomass that has accumulated throughout millennia without having had the chance to fully decompose and release its carbon, making tundra soil a carbon sink. As global warming heats the ecosystem, frozen soil thaws and becomes warm enough for decomposition to start anew, accelerating the permafrost carbon cycle. Depending on conditions at the time of thaw, decomposition can release either carbon dioxide or methane, and these greenhouse gas emissions act as a climate change feedback. The emissions from thawing permafrost will have a sufficient impact on the climate to impact global carbon budgets. It is difficult to accurately predict how much greenhouse gases the permafrost releases because the different thaw processes are still uncertain. There is widespread agreement that the emissions will be smaller than human-caused emissions and are not large enough to result in runaway warming. Instead, the annual permafrost emissions are likely comparable with global emissions from deforestation, or to annual emissions of large countries such as Russia, the United States or China.",170
climate_processes,wikipedia,Permafrost,Permafrost_3,"Apart from its climate impact, permafrost thaw brings more risks. Formerly frozen ground often contains enough ice that when it thaws, hydraulic saturation is suddenly exceeded, so the ground shifts substantially and may even collapse outright. Many buildings and other infrastructure were built on permafrost when it was frozen and stable, and so are vulnerable to collapse if it thaws. Estimates suggest nearly 70% of such infrastructure is at risk by 2050, and that the associated costs could rise to tens of billions of dollars in the second half of the century. Furthermore, between 13,000 and 20,000 sites contaminated with toxic waste are present in the permafrost, as well as natural mercury deposits, which are all liable to leak and pollute the environment as the warming progresses. Lastly, concerns have been raised about the potential for pathogenic microorganisms surviving the thaw and contributing to future pandemics. However, this is considered unlikely, and a scientific review on the subject describes the risks as ""generally low"".","Apart from its climate impact, permafrost thaw brings more risks. Formerly frozen ground often contains enough ice that when it thaws, hydraulic saturation is suddenly exceeded, so the ground shifts substantially and may even collapse outright. Many buildings and other infrastructure were built on permafrost when it was frozen and stable, and so are vulnerable to collapse if it thaws. Estimates suggest nearly 70% of such infrastructure is at risk by 2050, and that the associated costs could rise to tens of billions of dollars in the second half of the century. Furthermore, between 13,000 and 20,000 sites contaminated with toxic waste are present in the permafrost, as well as natural mercury deposits, which are all liable to leak and pollute the environment as the warming progresses. Lastly, concerns have been raised about the potential for pathogenic microorganisms surviving the thaw and contributing to future pandemics. However, this is considered unlikely, and a scientific review on the subject describes the risks as ""generally low"".",164
climate_processes,wikipedia,Permafrost,Permafrost_4,"Permafrost is soil, rock or sediment that is frozen for more than two consecutive years. In practice, this means that permafrost occurs at a mean annual temperature of 0 °C (32.0 °F) or below. In the coldest regions, the depth of continuous permafrost can exceed 1,400 m (4,600 ft). It typically exists beneath the so-called active layer, which freezes and thaws annually, and so can support plant growth, as the roots can only take hold in the soil that's thawed. Active layer thickness is measured during its maximum extent at the end of summer: as of 2018, the average thickness in the Northern Hemisphere is ~145 centimetres (4.76 ft), but there are significant regional differences. Northeastern Siberia, Alaska and Greenland have the most solid permafrost with the lowest extent of active layer (less than 50 centimetres (1.6 ft) on average, and sometimes only 30 centimetres (0.98 ft)), while southern Norway and the Mongolian Plateau are the only areas where the average active layer is deeper than 600 centimetres (20 ft), with the record of 10 metres (33 ft). The border between active layer and permafrost itself is sometimes called permafrost table.","Permafrost is soil, rock or sediment that is frozen for more than two consecutive years. In practice, this means that permafrost occurs at a mean annual temperature of 0 °C (32.0 °F) or below. In the coldest regions, the depth of continuous permafrost can exceed 1,400 m (4,600 ft). It typically exists beneath the so-called active layer, which freezes and thaws annually, and so can support plant growth, as the roots can only take hold in the soil that's thawed. Active layer thickness is measured during its maximum extent at the end of summer: as of 2018, the average thickness in the Northern Hemisphere is ~145 centimetres (4.76 ft), but there are significant regional differences. Northeastern Siberia, Alaska and Greenland have the most solid permafrost with the lowest extent of active layer (less than 50 centimetres (1.6 ft) on average, and sometimes only 30 centimetres (0.98 ft)), while southern Norway and the Mongolian Plateau are the only areas where the average active layer is deeper than 600 centimetres (20 ft), with the record of 10 metres (33 ft). The border between active layer and permafrost itself is sometimes called permafrost table.",191
climate_processes,wikipedia,Permafrost,Permafrost_5,"Around 15% of Northern Hemisphere land that is not completely covered by ice is directly underlain by permafrost; 22% is defined as part of a permafrost zone or region. This is because only slightly more than half of this area is defined as a continuous permafrost zone, where 90%–100% of the land is underlain by permafrost. Around 20% is instead defined as discontinuous permafrost, where the coverage is between 50% and 90%. Finally, the remaining <30% of permafrost regions consists of areas with 10%–50% coverage, which are defined as sporadic permafrost zones, and some areas that have isolated patches of permafrost covering 10% or less of their area. Most of this area is found in Siberia, northern Canada, Alaska and Greenland. Beneath the active layer annual temperature swings of permafrost become smaller with depth. The greatest depth of permafrost occurs right before the point where geothermal heat maintains a temperature above freezing. Above that bottom limit there may be permafrost with a consistent annual temperature—""isothermal permafrost"".","Around 15% of Northern Hemisphere land that is not completely covered by ice is directly underlain by permafrost; 22% is defined as part of a permafrost zone or region. This is because only slightly more than half of this area is defined as a continuous permafrost zone, where 90%–100% of the land is underlain by permafrost. Around 20% is instead defined as discontinuous permafrost, where the coverage is between 50% and 90%. Finally, the remaining <30% of permafrost regions consists of areas with 10%–50% coverage, which are defined as sporadic permafrost zones, and some areas that have isolated patches of permafrost covering 10% or less of their area. Most of this area is found in Siberia, northern Canada, Alaska and Greenland. Beneath the active layer annual temperature swings of permafrost become smaller with depth. The greatest depth of permafrost occurs right before the point where geothermal heat maintains a temperature above freezing. Above that bottom limit there may be permafrost with a consistent annual temperature—""isothermal permafrost"".",166
climate_processes,wikipedia,Permafrost,Permafrost_6,"Permafrost typically forms in any climate where the mean annual air temperature is lower than the freezing point of water. Exceptions are found in humid boreal forests, such as in Northern Scandinavia and the North-Eastern part of European Russia west of the Urals, where snow acts as an insulating blanket. Glaciated areas may also be exceptions. Since all glaciers are warmed at their base by geothermal heat, temperate glaciers, which are near the pressure melting point throughout, may have liquid water at the interface with the ground and are therefore free of underlying permafrost. ""Fossil"" cold anomalies in the geothermal gradient in areas where deep permafrost developed during the Pleistocene persist down to several hundred metres. This is evident from temperature measurements in boreholes in North America and Europe.","Permafrost typically forms in any climate where the mean annual air temperature is lower than the freezing point of water. Exceptions are found in humid boreal forests, such as in Northern Scandinavia and the North-Eastern part of European Russia west of the Urals, where snow acts as an insulating blanket. Glaciated areas may also be exceptions. Since all glaciers are warmed at their base by geothermal heat, temperate glaciers, which are near the pressure melting point throughout, may have liquid water at the interface with the ground and are therefore free of underlying permafrost. ""Fossil"" cold anomalies in the geothermal gradient in areas where deep permafrost developed during the Pleistocene persist down to several hundred metres. This is evident from temperature measurements in boreholes in North America and Europe.",129
climate_processes,wikipedia,Permafrost,Permafrost_7,"The below-ground temperature varies less from season to season than the air temperature, with mean annual temperatures tending to increase with depth due to the geothermal crustal gradient. Thus, if the mean annual air temperature is only slightly below 0 °C (32 °F), permafrost will form only in spots that are sheltered (usually with a northern or southern aspect, in the north and south hemispheres respectively) creating discontinuous permafrost. Usually, permafrost will remain discontinuous in a climate where the mean annual soil surface temperature is between −5 and 0 °C (23 and 32 °F). In the moist-wintered areas mentioned before, there may not even be discontinuous permafrost down to −2 °C (28 °F). Discontinuous permafrost is often further divided into extensive discontinuous permafrost, where permafrost covers between 50 and 90 percent of the landscape and is usually found in areas with mean annual temperatures between −2 and −4 °C (28 and 25 °F), and sporadic permafrost, where permafrost cover is less than 50 percent of the landscape and typically occurs at mean annual temperatures between 0 and −2 °C (32 and 28 °F).","The below-ground temperature varies less from season to season than the air temperature, with mean annual temperatures tending to increase with depth due to the geothermal crustal gradient. Thus, if the mean annual air temperature is only slightly below 0 °C (32 °F), permafrost will form only in spots that are sheltered (usually with a northern or southern aspect, in the north and south hemispheres respectively) creating discontinuous permafrost. Usually, permafrost will remain discontinuous in a climate where the mean annual soil surface temperature is between −5 and 0 °C (23 and 32 °F). In the moist-wintered areas mentioned before, there may not even be discontinuous permafrost down to −2 °C (28 °F). Discontinuous permafrost is often further divided into extensive discontinuous permafrost, where permafrost covers between 50 and 90 percent of the landscape and is usually found in areas with mean annual temperatures between −2 and −4 °C (28 and 25 °F), and sporadic permafrost, where permafrost cover is less than 50 percent of the landscape and typically occurs at mean annual temperatures between 0 and −2 °C (32 and 28 °F).",183
climate_processes,wikipedia,Permafrost,Permafrost_8,"In soil science, the sporadic permafrost zone is abbreviated SPZ and the extensive discontinuous permafrost zone DPZ. Exceptions occur in un-glaciated Siberia and Alaska where the present depth of permafrost is a relic of climatic conditions during glacial ages where winters were up to 11 °C (20 °F) colder than those of today.","In soil science, the sporadic permafrost zone is abbreviated SPZ and the extensive discontinuous permafrost zone DPZ. Exceptions occur in un-glaciated Siberia and Alaska where the present depth of permafrost is a relic of climatic conditions during glacial ages where winters were up to 11 °C (20 °F) colder than those of today.",53
climate_processes,wikipedia,Permafrost,Permafrost_9,"At mean annual soil surface temperatures below −5 °C (23 °F) the influence of aspect can never be sufficient to thaw permafrost and a zone of continuous permafrost (abbreviated to CPZ) forms. A line of continuous permafrost in the Northern Hemisphere represents the most southern border where land is covered by continuous permafrost or glacial ice. The line of continuous permafrost varies around the world northward or southward due to regional climatic changes. In the Southern Hemisphere, most of the equivalent line would fall within the Southern Ocean if there were land there. Most of the Antarctic continent is overlain by glaciers, under which much of the terrain is subject to basal melting. The exposed land of Antarctica is substantially underlain with permafrost, some of which is subject to warming and thawing along the coastline.","At mean annual soil surface temperatures below −5 °C (23 °F) the influence of aspect can never be sufficient to thaw permafrost and a zone of continuous permafrost (abbreviated to CPZ) forms. A line of continuous permafrost in the Northern Hemisphere represents the most southern border where land is covered by continuous permafrost or glacial ice. The line of continuous permafrost varies around the world northward or southward due to regional climatic changes. In the Southern Hemisphere, most of the equivalent line would fall within the Southern Ocean if there were land there. Most of the Antarctic continent is overlain by glaciers, under which much of the terrain is subject to basal melting. The exposed land of Antarctica is substantially underlain with permafrost, some of which is subject to warming and thawing along the coastline.",135
climate_processes,wikipedia,Permafrost,Permafrost_10,"A range of elevations in both the Northern and Southern Hemisphere are cold enough to support perennially frozen ground: some of the best-known examples include the Canadian Rockies, the European Alps, Himalaya and the Tien Shan. In general, it has been found that extensive alpine permafrost requires mean annual air temperature of −3 °C (27 °F), though this can vary depending on local topography, and some mountain areas are known to support permafrost at −1 °C (30 °F). It is also possible for subsurface alpine permafrost to be covered by warmer, vegetation-supporting soil.","A range of elevations in both the Northern and Southern Hemisphere are cold enough to support perennially frozen ground: some of the best-known examples include the Canadian Rockies, the European Alps, Himalaya and the Tien Shan. In general, it has been found that extensive alpine permafrost requires mean annual air temperature of −3 °C (27 °F), though this can vary depending on local topography, and some mountain areas are known to support permafrost at −1 °C (30 °F). It is also possible for subsurface alpine permafrost to be covered by warmer, vegetation-supporting soil.",93
climate_processes,wikipedia,Permafrost,Permafrost_11,"Alpine permafrost is particularly difficult to study, and systematic research efforts did not begin until the 1970s. Consequently, there remain uncertainties about its geography. As recently as 2009, permafrost had been discovered in a new area – Africa's highest peak, Mount Kilimanjaro (4,700 m (15,400 ft) above sea level and approximately 3° south of the equator). In 2014, a collection of regional estimates of alpine permafrost extent had established a global extent of 3,560,000 km2 (1,370,000 mi2). However, by 2014, alpine permafrost in the Andes had not been fully mapped, although its extent has been modeled to assess the amount of water bound up in these areas.","Alpine permafrost is particularly difficult to study, and systematic research efforts did not begin until the 1970s. Consequently, there remain uncertainties about its geography. As recently as 2009, permafrost had been discovered in a new area – Africa's highest peak, Mount Kilimanjaro (4,700 m (15,400 ft) above sea level and approximately 3° south of the equator). In 2014, a collection of regional estimates of alpine permafrost extent had established a global extent of 3,560,000 km2 (1,370,000 mi2). However, by 2014, alpine permafrost in the Andes had not been fully mapped, although its extent has been modeled to assess the amount of water bound up in these areas.",107
climate_processes,wikipedia,Permafrost,Permafrost_12,"Subsea permafrost occurs beneath the seabed and exists in the continental shelves of the polar regions. These areas formed during the last Ice Age, when a larger portion of Earth's water was bound up in ice sheets on land and when sea levels were low. As the ice sheets melted to again become seawater during the Holocene glacial retreat, coastal permafrost became submerged shelves under relatively warm and salty boundary conditions, compared to surface permafrost. Since then, these conditions led to the gradual and ongoing decline of subsea permafrost extent. Nevertheless, its presence remains an important consideration for the ""design, construction, and operation of coastal facilities, structures founded on the seabed, artificial islands, sub-sea pipelines, and wells drilled for exploration and production"". Subsea permafrost can also overlay deposits of methane clathrate, which were once speculated to be a major climate tipping point in what was known as a clathrate gun hypothesis, but are now no longer believed to play any role in projected climate change.","Subsea permafrost occurs beneath the seabed and exists in the continental shelves of the polar regions. These areas formed during the last Ice Age, when a larger portion of Earth's water was bound up in ice sheets on land and when sea levels were low. As the ice sheets melted to again become seawater during the Holocene glacial retreat, coastal permafrost became submerged shelves under relatively warm and salty boundary conditions, compared to surface permafrost. Since then, these conditions led to the gradual and ongoing decline of subsea permafrost extent. Nevertheless, its presence remains an important consideration for the ""design, construction, and operation of coastal facilities, structures founded on the seabed, artificial islands, sub-sea pipelines, and wells drilled for exploration and production"". Subsea permafrost can also overlay deposits of methane clathrate, which were once speculated to be a major climate tipping point in what was known as a clathrate gun hypothesis, but are now no longer believed to play any role in projected climate change.",165
climate_processes,wikipedia,Permafrost,Permafrost_13,"At the Last Glacial Maximum, continuous permafrost covered a much greater area than it does today, covering all of ice-free Europe south to about Szeged (southeastern Hungary) and the Sea of Azov (then dry land) and East Asia south to present-day Changchun and Abashiri. In North America, only an extremely narrow belt of permafrost existed south of the ice sheet at about the latitude of New Jersey through southern Iowa and northern Missouri, but permafrost was more extensive in the drier western regions where it extended to the southern border of Idaho and Oregon. In the Southern Hemisphere, there is some evidence for former permafrost from this period in central Otago and Argentine Patagonia, but was probably discontinuous, and is related to the tundra. Alpine permafrost also occurred in the Drakensberg during glacial maxima above about 3,000 metres (9,840 ft).","At the Last Glacial Maximum, continuous permafrost covered a much greater area than it does today, covering all of ice-free Europe south to about Szeged (southeastern Hungary) and the Sea of Azov (then dry land) and East Asia south to present-day Changchun and Abashiri. In North America, only an extremely narrow belt of permafrost existed south of the ice sheet at about the latitude of New Jersey through southern Iowa and northern Missouri, but permafrost was more extensive in the drier western regions where it extended to the southern border of Idaho and Oregon. In the Southern Hemisphere, there is some evidence for former permafrost from this period in central Otago and Argentine Patagonia, but was probably discontinuous, and is related to the tundra. Alpine permafrost also occurred in the Drakensberg during glacial maxima above about 3,000 metres (9,840 ft).",140
climate_processes,wikipedia,Permafrost,Permafrost_14,"Permafrost extends to a base depth where geothermal heat from the Earth and the mean annual temperature at the surface achieve an equilibrium temperature of 0 °C (32 °F). This base depth of permafrost can vary wildly – it is less than a meter (3 ft) in the areas where it is shallowest, yet reaches 1,493 m (4,898 ft) in the northern Lena and Yana River basins in Siberia. Calculations indicate that the formation time of permafrost greatly slows past the first several metres. For instance, over half a million years was required to form the deep permafrost underlying Prudhoe Bay, Alaska, a time period extending over several glacial and interglacial cycles of the Pleistocene.","Permafrost extends to a base depth where geothermal heat from the Earth and the mean annual temperature at the surface achieve an equilibrium temperature of 0 °C (32 °F). This base depth of permafrost can vary wildly – it is less than a meter (3 ft) in the areas where it is shallowest, yet reaches 1,493 m (4,898 ft) in the northern Lena and Yana River basins in Siberia. Calculations indicate that the formation time of permafrost greatly slows past the first several metres. For instance, over half a million years was required to form the deep permafrost underlying Prudhoe Bay, Alaska, a time period extending over several glacial and interglacial cycles of the Pleistocene.",115
climate_processes,wikipedia,Permafrost,Permafrost_15,"Base depth is affected by the underlying geology, and particularly by thermal conductivity, which is lower for permafrost in soil than in bedrock. Lower conductivity leaves permafrost less affected by the geothermal gradient, which is the rate of increasing temperature with respect to increasing depth in the Earth's interior. It occurs as the Earth's internal thermal energy is generated by radioactive decay of unstable isotopes and flows to the surface by conduction at a rate of ~47 terawatts (TW). Away from tectonic plate boundaries, this is equivalent to an average heat flow of 25–30 °C/km (124–139 °F/mi) near the surface.","Base depth is affected by the underlying geology, and particularly by thermal conductivity, which is lower for permafrost in soil than in bedrock. Lower conductivity leaves permafrost less affected by the geothermal gradient, which is the rate of increasing temperature with respect to increasing depth in the Earth's interior. It occurs as the Earth's internal thermal energy is generated by radioactive decay of unstable isotopes and flows to the surface by conduction at a rate of ~47 terawatts (TW). Away from tectonic plate boundaries, this is equivalent to an average heat flow of 25–30 °C/km (124–139 °F/mi) near the surface.",100
climate_processes,wikipedia,Permafrost,Permafrost_16,"When the ice content of a permafrost exceeds 250 percent (ice to dry soil by mass) it is classified as massive ice. Massive ice bodies can range in composition, in every conceivable gradation from icy mud to pure ice. Massive icy beds have a minimum thickness of at least 2 m and a short diameter of at least 10 m. First recorded North American observations of this phenomenon were by European scientists at Canning River (Alaska) in 1919. Russian literature provides an earlier date of 1735 and 1739 during the Great North Expedition by P. Lassinius and Khariton Laptev, respectively. Russian investigators including I. A. Lopatin, B. Khegbomov, S. Taber and G. Beskow had also formulated the original theories for ice inclusion in freezing soils.","When the ice content of a permafrost exceeds 250 percent (ice to dry soil by mass) it is classified as massive ice. Massive ice bodies can range in composition, in every conceivable gradation from icy mud to pure ice. Massive icy beds have a minimum thickness of at least 2 m and a short diameter of at least 10 m. First recorded North American observations of this phenomenon were by European scientists at Canning River (Alaska) in 1919. Russian literature provides an earlier date of 1735 and 1739 during the Great North Expedition by P. Lassinius and Khariton Laptev, respectively. Russian investigators including I. A. Lopatin, B. Khegbomov, S. Taber and G. Beskow had also formulated the original theories for ice inclusion in freezing soils.",125
